id,ics_table_id,funder
803,414,A.G. Leventis Foundation
804,416,National Lottery Heritage Fund
805,416,Oxford University Fell Fund
806,416,Council for British Archaeology
807,417,The Water Trust
808,418,National Institute for Health and Care Research [GBR]
809,419,Engineering and Physical Sciences Research Council [GBR]
810,419,Natural Environment Research Council [GBR]
811,419,European Union [EU]
812,419,British Council [GBR]
813,420,European Commission [EU]
814,420,Arts and Humanities Research Council [GBR]
815,421,Economic and Social Research Council [GBR]
816,421,Leverhulme Trust
817,421,Arts and Humanities Research Council [GBR]
818,423,Deregallera
819,423,Engineering and Physical Sciences Research Council [GBR]
820,423,Solaris
821,424,Science and Technology Facilities Council [GBR]
822,424,Royal Society [GBR]
823,424,INTAS
824,425,Royal Academy of Engineering [GBR]
825,425,Royal Society [GBR]
826,425,Innovate UK [GBR]
827,425,Medical Research Council [GBR]
828,425,Engineering and Physical Sciences Research Council [GBR]
829,426,Engineering and Physical Sciences Research Council [GBR]
830,427,Templeton World Charity Foundation
831,427,Nuffield Foundation
832,427,Wellcome Trust
833,427,Leverhulme Trust
834,428,Innovate UK [GBR]
835,430,Betsi Cadwaladr University Health Board
836,431,European Commission [EU]
837,431,Arts and Humanities Research Council [GBR]
838,433,University of Cambridge
839,434,Department of Health and Social Care [GBR]
840,434,Wellcome Trust
841,434,National Institute for Health and Care Research [GBR]
842,435,Medical Research Council [GBR]
843,435,Commission of the European Communities
844,435,Bayer Pharma AG
845,435,Newcastle Healthcare Charity
846,435,Cancer Research UK
847,435,National Institute for Health and Care Research [GBR]
848,435,Cancer Research UK (Catalyst Award)
849,435,Barbour Foundation
850,435,Imperial Cancer Research Fund
851,437,Biotechnology and Biological Sciences Research Council [GBR]
852,437,British Society of Soil Science
853,437,European Commission [EU]
854,437,Marine Alliance for Science and Technology for Scotland
855,437,Natural Environment Research Council [GBR]
856,437,Scottish Funding Council
857,437,Scottish Government
858,437,Scottish Natural Heritage
859,437,The Royal & Ancient Golf Club of St Andrews
860,437,University of Glasgow
861,438,International Union for Conservation of Nature
862,438,Scottish Natural Heritage
863,438,Innovate UK [GBR]
864,438,People's Postcode Lottery
865,440,Natural Environment Research Council [GBR]
866,441,Chief Scientist Office [GBR]
867,441,European Research Council [EU]
868,441,Cancer Research UK [GBR]
869,441,Public Health Scotland
870,442,College of Optometrists
871,442,Bausch and Lomb
872,442,Medicontur
873,444,Arcadia Fund
874,446,Engineering and Physical Sciences Research Council [GBR]
875,446,Ministry of Defence [GBR]
876,446,Office of Naval Research
877,447,Royal Astronomical Society
878,447,Science and Technology Facilities Council [GBR]
879,447,Leverhulme Trust
880,449,Science and Technology Facilities Council [GBR]
881,449,European Union [EU]
882,449,Natural Environment Research Council [GBR]
883,450,UK Research and Innovation [GBR]
884,451,Engineering and Physical Sciences Research Council [GBR]
885,451,Rolls-Royce
886,452,Muscular Dystrophy UK
887,454,European Commission [EU]
888,454,Seventh Framework Programme [EU]
889,454,Edinburgh Parallel Computing Centre
890,454,Embedded CSE
891,454,Engineering and Physical Sciences Research Council [GBR]
892,454,First Grant Scheme
893,455,Arts and Humanities Research Council [GBR]
894,457,Natural Environment Research Council [GBR]
895,458,Innovate UK [GBR]
896,458,Arts and Humanities Research Council [GBR]
897,460,Arts and Humanities Research Council [GBR]
898,461,British Academy [GBR]
899,461,Autism Speaks Foundation
900,463,Engineering and Physical Sciences Research Council [GBR]
901,464,Engineering and Physical Sciences Research Council [GBR]
902,464,European Space Agency
903,464,European Commission [EU]
904,465,National Institute for Health and Care Research [GBR]
905,466,Engineering and Physical Sciences Research Council [GBR]
906,468,Horizon 2020 [EU]
907,468,Engineering and Physical Sciences Research Council [GBR]
908,468,Rolls-Royce
909,468,Sandvik Tooling
910,469,European Commission [EU]
911,470,Innovate UK [GBR]
912,470,Biotechnology and Biological Sciences Research Council [GBR]
913,470,Engineering and Physical Sciences Research Council [GBR]
914,472,Welsh Government
915,472,Wales Office of Research and Development for Health and Social Care (WORD)
916,472,Wales Office of Research and Development for Health and Social Care
917,472,National Institute for Health and Care Research [GBR]
918,472,Abertawe Bro Morgannwg University Health Board
919,473,EDF Energy
920,475,Novo Nordisk
921,475,Chief Scientist Office [GBR]
922,475,Leona M. and Harry B. Helmsley Charitable Trust
923,475,Medical Research Council [GBR]
924,476,The Stroke Association
925,476,"Chest, Heart & Stroke Scotland"
926,476,The Health Foundation
927,476,Medical Research Council [GBR]
928,476,National Institute for Health and Care Research [GBR]
929,476,NHS R & D Programme (NCCHTA)
930,477,Economic and Social Research Council [GBR]
931,477,Seventh Framework Programme [EU]
932,478,Department for International Development [GBR]
933,480,Engineering and Physical Sciences Research Council [GBR]
934,481,Arts and Humanities Research Council [GBR]
935,483,Engineering and Physical Sciences Research Council [GBR]
936,483,Leverhulme Trust
937,484,Bayer AG
938,484,Biotechnology and Biological Sciences Research Council [GBR]
939,485,Economic and Social Research Council [GBR]
940,485,"Department for Levelling Up, Housing and Communities [GBR]"
941,485,Royal Town Planning Institute
942,485,Royal Institution of Chartered Surveyors
943,486,Arts and Humanities Research Council [GBR]
944,487,Arts and Humanities Research Council [GBR]
945,487,"United Nations Educational, Scientific and Cultural Organization [UN]"
946,488,Wellcome Trust
947,488,National Institute for Health and Care Research [GBR]
948,489,Biotechnology and Biological Sciences Research Council [GBR]
949,489,Engineering and Physical Sciences Research Council [GBR]
950,489,Agriculture and Horticulture Development Board [GBR]
951,491,Leverhulme Trust
952,492,The Tiny Lives Trust
953,492,The Academic Health Sciences Network North East and North Cumbria
954,492,The Tiny Lives Charity
955,493,Education Endowment Foundation
956,494,Economic and Social Research Council [GBR]
957,494,Office for National Statistics [GBR]
958,494,Department for Transport [GBR]
959,495,Cicely Saunders Foundation
960,495,Elizabeth Clark Charitable Trust
961,495,National Institute for Health and Care Research [GBR]
962,495,King’s College Hospital Charitable Trust
963,495,Dunhill Medical Trust
964,495,Marie Curie
965,495,Roy Castle Lung Cancer Foundation
966,495,The Health Foundation
967,495,British Lung Foundation
968,495,European Commission [EU]
969,497,Department for International Development [GBR]
970,497,National Institute for Health and Care Research [GBR]
971,499,Economic and Social Research Council [GBR]
972,499,Australian Research Council
973,500,Economic and Social Research Council [GBR]
974,500,Wellcome Trust
975,501,BP International
976,501,Primary Science Teaching Trust
977,502,Higher Education Policy Institute [GBR]
978,502,Higher Education Funding Council for England
979,504,Medical Research Council [GBR]
980,505,Economic and Social Research Council [GBR]
981,508,Arts and Humanities Research Council [GBR]
982,509,Economic and Social Research Council [GBR]
983,509,Leverhulme Trust
984,509,UK Home Office
985,509,Irish Human Rights and Equality Commission
986,510,European Research Council [EU]
987,512,Arts and Humanities Research Council [GBR]
988,514,Doble
989,514,Doble Engineering Trabsinor AS
990,514,Doble Power Test Ltd
991,514,Doble Power
992,515,Medical Research Council [GBR]
993,515,Wellcome Trust
994,515,National Institute for Health and Care Research [GBR]
995,515,Economic and Social Research Council [GBR]
996,516,Engineering and Physical Sciences Research Council [GBR]
997,517,Engineering and Physical Sciences Research Council [GBR]
998,517,Google
999,518,Science and Technology Facilities Council [GBR]
1000,518,Science and Technologies Facilities Council
1001,519,Engineering and Physical Sciences Research Council [GBR]
1002,519,Department for Trade and Industry
1003,519,Innovate UK [GBR]
1004,520,National Aeronautics and Space Administration [USA]
1005,520,Natural Environment Research Council [GBR]
1006,520,Royal Society [GBR]
1007,520,World Wide Fund for Nature
1008,520,Environment Canada
1009,520,Rufford Foundation
1010,520,Esme Fairbairn Foundation
1011,520,International Union for Conservation of Nature
1012,520,American Museum of Natural History
1013,520,Rio Tinto
1014,520,Imperial College
1015,520,Rewilding Europe
1016,520,Conservation of Arctic Flora and Fauna
1017,520,Bat Conservation Trust
1018,520,European Union [EU]
1019,521,Engineering and Physical Sciences Research Council [GBR]
1020,521,Innovate UK [GBR]
1021,522,Engineering and Physical Sciences Research Council [GBR]
1022,523,Energy Technologies Institute (ETI)
1023,523,Engineering and Physical Sciences Research Council [GBR]
1024,523,Natural Environment Research Council [GBR]
1025,523,Biotechnology and Biological Sciences Research Council [GBR]
1026,524,Engineering and Physical Sciences Research Council [GBR]
1027,525,Department of Health and Social Care [GBR]
1028,525,National Institute for Health and Care Research [GBR]
1029,527,Lupus UK
1030,527,British Society for Rheumatology
1031,527,British Association of Dermatologists
1032,527,Medical Research Council [GBR]
1033,527,National Institute for Health and Care Research [GBR]
1034,527,Versus Arthritis
1035,528,GlaxoSmithKline
1036,528,National Institute for Health and Care Research [GBR]
1037,528,The Academy of Medical Sciences
1038,528,Sanofi
1039,528,AstraZeneca
1040,529,National Institute for Health and Care Research [GBR]
1041,529,Bill and Melinda Gates Foundation
1042,529,Medical Research Council [GBR]
1043,529,Wellcome Trust
1044,529,Tommy’s Charity
1045,529,Gates Foundation
1046,529,European Commission [EU]
1047,530,Leverhulme Trust
1048,530,Economic and Social Research Council [GBR]
1049,530,Arts and Humanities Research Council [GBR]
1050,530,Engineering and Physical Sciences Research Council [GBR]
1051,530,The Netherlands Organization for Scientific Research
1052,532,Innovate UK [GBR]
1053,532,"National Centre for the Replacement, Refinement, and Reduction of Animals in Research"
1054,533,Arts Council England [GBR]
1055,533,Arts and Humanities Research Council [GBR]
1056,533,European Research Council [EU]
1057,536,Department for Education and Skills [GBR]
1058,536,Froebel Trust
1059,536,Arts and Humanities Research Council [GBR]
1060,536,British Academy [GBR]
1061,536,Research Council of Norway
1062,536,Esmée Fairbairn Foundation
1063,536,Economic and Social Research Council [GBR]
1064,538,Wellcome Trust
1065,538,York Against Cancer
1066,539,Innovate UK [GBR]
1067,539,Engineering and Physical Sciences Research Council [GBR]
1068,540,Leverhulme Trust
1069,540,UK Research and Innovation [GBR]
1070,542,Engineering and Physical Sciences Research Council [GBR]
1071,542,Proctor and Gamble
1072,542,Alpla
1073,544,Innovate UK [GBR]
1074,545,Innovate UK [GBR]
1075,545,Oil & Gas UK
1076,546,Engineering and Physical Sciences Research Council [GBR]
1077,546,Advanced Manufacturing Research Centre with Boeing at the University of Sheffield
1078,546,Technicut Limited
1079,546,Seventh Framework Programme [EU]
1080,548,British Academy [GBR]
1081,548,Small Research Grants Awards
1082,548,Economic and Social Research Council [GBR]
1083,548,European Commission [EU]
1084,548,Marie Curie [EU]
1085,549,British Academy [GBR]
1086,550,Standard Chartered Bank
1087,551,"Department for Business, Energy and Industrial Strategy [GBR]"
1088,551,Economic and Social Research Council [GBR]
