REF impact case study identifier,reassigned,reassignment,final_topic,reassignment_notes
b7473081-3f08-4dec-9802-1d4afd0b5649,1,,68,
35f9500a-d217-4705-8a93-6ceda159da91,1,,68,
ae6b6774-31b5-4d30-91d4-78f58337bf60,0,76,76,Celebration and study of a single author
3a9fb1ab-fa51-424b-9476-00b58531ba7b,0,76,76,
ffa7afce-97a7-48c1-880d-55cf40668adb,0,12,12,
13d0e278-ed5d-4885-b3fb-c10e30d4f7b6,1,,68,
a52d061e-f70a-4da1-8bae-5d6a2333c862,0,12,12,
e4935aaa-f8d2-4013-9f9b-428b66222611,1,,68,
68d9a6bb-4ba7-4fe6-b1db-39962d0ede3e,1,,67,
02c97530-0419-48f4-ade9-b9a91238a1e5,0,4,4,"Social interventions, but not straightforwardly mental health"
557c70b9-5d62-42ba-b0d5-126cf784ce2a,1,,67,
c37b6341-f059-4258-8d31-f6894bca4d7f,1,,67,
7a92f434-3ebb-412a-bd97-c375fc1411ca,1,,67,
037735f5-de2e-4d4b-918e-dc6c47c901db,1,,67,
be9ba06e-eceb-422b-9fb5-659fe4106001,1,,67,
e9bb5365-e759-4e72-9a6d-d1060d664e82,1,,67,
d9f1001b-d7a5-47b2-a524-a113a71124b9,1,,67,
c5418fb4-ddbc-4ff4-8a5a-a68b88b7cb2b,1,,67,
11a84361-481c-49f0-b4e4-dddc0bdf9713,1,,67,
8d2a8c4d-2ee8-4d78-a0ca-6d822d63bb47,0,4,4,I think this goes better in the family topic 
c14922cf-4d79-4a11-8d02-9b9493a51a2f,1,,67,Here or in International Relations? (83)
3066e18b-c154-4b51-b968-82115e3e9b5e,1,,67,
253f3445-cf2c-41ae-ac29-e0b9c63cf399,0,44,44,This is definitely better in psychological health and wellbeing rather than here 
5d92829b-7d6a-44e6-8fc8-73fa8f53dfd0,1,,67,
52744a96-38a6-4735-b30b-e8e38b77d102,1,,67,
4739c692-983e-4acb-ab5f-28feb9f1e598,1,,67,
58758e70-809e-4610-a9af-35a05b1500b5,0,44,44,Better in pscych
29e57218-23e5-433c-8c1f-7837d5b2f2cc,0,53,53,Pharmaceuticals
61a8c03d-f948-4589-9818-d059a79d8959,1,,67,
6f20ea1d-d781-48c5-a44c-32cfeb14be4f,1,,67,
43b92193-950e-4406-9445-6e1f59b613de,0,32,32,Brain injury intervention
ee663064-1532-4f0d-b0d7-19b74826e690,0,32,32,Reducing chemotherapy hair-loss
be887111-34b1-4e6f-8e99-8c3c987a1a62,1,,67,
01789960-176c-45ac-ace1-fb9dbafac0fa,1,,67,
55fbdbcf-0f32-477f-bb5b-1f380ba49700,1,,67,
f9259c22-a1dc-4973-98f8-09d22bf42991,1,,67,
850e465c-80b1-406c-9d94-d2fc22c20c9b,1,,67,
b7be9534-bf71-4bd0-a463-fccedd9fa328,0,32,32,Reducing infant mortality
e597ffb2-cd88-41a7-b158-eb09d0afc3b1,0,60,60,"This is about ethnic artistic practices and communities, focusing more on painting than textile"
514985eb-d11f-4b45-abb3-e79f75a8fbcc,0,60,60,"While there is a curatorial practice focus, its working with curation for social activitsm and cultural movement"
a34e7914-5926-4b2d-a70d-e350cdca1d62,1,.,66,Putting this in ecology stuff but I don't know - it doesn't really fit in environment as it currently stands
d920870e-2658-4318-a1f7-96bb11a755ee,1,,66,.
2ad697a6-41d5-4b2d-b30f-c8cd1baaedc7,1,,66,.
184a32f1-9c3a-44e4-a98b-ac24701ed9b9,1,,66,.
28fb58ad-3488-4625-b6f7-dbb9a22d4f79,1,,66,.
d256fc8c-0ba4-4893-bcf4-39306aa0723a,1,,66,.
ec59ec9a-6998-44cc-9c02-b5010222c8bd,1,,66,"This is material culture, the body, religion, etc - could be a miscellaneous"
a5ff0b26-ce4d-40ad-8030-e8c3d9de02e6,1,,66,"This is the second appearance of single-use plastics, and I wonder if the problem could be solved by changing the name of this topic to 'material design, textile, fashion'"
3a6728d1-099a-4d2e-8bdf-3045ec2ad039,1,,66,Fine with name change of topic to material design
88d811ad-20f2-4a9b-9c67-5c01f6ade2e2,1,,66,.
3e2e234b-cd3e-40ca-a2a5-371d09132791,1,,66,.
dfe521c4-5b2b-4e6c-bd3c-7b1d69d60310,1,,66,.
f1a2724c-1460-4ed7-92af-5e25b431b188,0,10,10,This is about a series of exhibitions that includes fashion among other things - it is by no means the main thing
75a4e267-13f6-441a-8141-1e9aa6294c56,1,,66,.
a175a7e3-7320-4877-a38c-e502747d2307,0,60,60,.
37224b21-d899-45e8-985c-69efd69ade07,1,,65,
9821a041-5369-45bc-8252-3ba3d180d9e5,0,2,2,
87a7939b-a65e-44c5-b143-e0ca9c7f58ce,1,,65,
1e10df72-6b86-4d13-b050-6294befbdd85,1,,65,
28f650b9-00b2-46bc-ae8a-5fa2f4b3b8c9,1,,65,
74a87a85-84bc-4d2b-ac0b-ed45093b0e1f,1,,65,
9a6d602e-152a-46fb-96d7-ab483f1a3984,1,,65,
45038edd-fa90-41d3-92a5-ef3fb1a56484,1,,65,
f8690d02-5c55-4625-9006-aaeb11ba9fc4,1,,65,
6d49f485-4727-4b42-b3a9-05140a4b21f2,1,,65,
8e4d123d-b391-4e2a-846b-f89bc9f76a83,1,,65,
914018b4-6390-4016-99b2-5dbf5117ce20,1,,65,
d978d063-53a7-4b88-89c4-ae29e7a4bd6b,1,,65,
5552891c-d18c-4473-9e8c-75d58e64b926,1,,65,
2f34401c-ce86-4cad-9e47-2bc41670d341,0,56,56,
4582cb17-6e2c-408f-9173-1ad7e3b55e66,1,,65,
c63c1610-dddf-4859-8daf-51ee1a9e8dec,1,,65,
08058245-4d2b-4579-85aa-2f0aaa2fd109,1,,65,
69f8e156-791d-451e-bc6d-0d8a854eab5e,1,,65,
0731e4bb-25c8-4735-b7ba-91b385b791ce,1,,65,
e39bcb33-d5a5-48f3-bc68-fe15419cd7d7,0,82,82,
f92bd58b-6e15-4cee-9824-3c7ef4cff785,0,56,56,
62bfdad5-f454-43e9-96d2-4a4a77b1c98f,1,,65,
bba3d238-b829-4916-aea8-a88e80abdc7d,0,54,54,
b1688520-776a-4406-869e-519b3875f242,0,13,13,
c8f49028-f27c-4257-b018-aaec13500e55,1,,65,
43d53af9-cfa2-4908-9ae8-cbf9c55d5b58,0,54,54,
6d45e6bb-dd18-45e7-99aa-232f1531450c,0,54,54,
ff272e3d-2c30-4b6f-ab64-225e4ab38f67,0,56,56,
06b6214f-023c-4c3d-9357-d6e15df0bdf6,0,45,45,
4f62b42d-2df6-43a3-a801-aaad4cf9fb39,1,,64,
af6a9f05-1112-4c0c-949f-82f4e86c79a0,1,,64,
62e9db31-8a07-43f5-b626-062e86fc07b3,1,,64,
a255569c-ac44-4c89-b504-09b333950ef3,1,,64,
d5c26894-4304-4952-b0cb-7c21b3ffc55d,1,,64,
f3de6176-4d60-4570-8ac1-4ea82dbf8645,1,,64,
3211d5bc-43f1-41f6-a78c-aeebe221d7eb,1,,64,
77d35b57-fed7-42a8-a0ee-2b53901d9d93,1,,64,
4ca338e9-3d5d-4918-8d0e-9c0e5763f742,1,,64,
2b17eba8-d4ea-40d1-a5a7-6aec9de52ef1,1,,64,
ddbe357b-5a7b-4e20-b1b6-8aa175ede94d,1,,64,
5c4bf064-d125-4047-8e12-7f8724f45dc7,1,,64,
1574771b-9f9b-4a25-93e6-ccdfa9ab5200,1,,64,
344f955d-8973-44c4-9c83-2f55b96e47dd,1,,64,
a40f8c4e-8f0d-4698-b085-4adfe6dbd3e5,1,,63,
4951faf5-ed3f-4b52-bccf-3d1f99781690,1,,63,
e274542c-1e38-45b2-b2c7-db84196af1bc,0,69,69,"This could go in human rights (45), but it feels broader than that. Could be a -1"
03218e8a-09ef-4ec2-bae2-d186d1911dda,1,,63,
0792b714-3a86-461a-ac14-360fbd4c2072,1,,63,
11cd6b7f-778f-4b5c-b264-2847f52718bc,1,,63,
d99f1ac4-341e-4b88-8215-326d5ecb3309,1,,63,
24589338-c83b-42c3-b0dd-864a13f98c3e,0,1,1,"Policing, security and ethics - putting it in crime with the rest of the police stuff but there's some other places it could go as well"
48f0dd2d-824c-4f96-bd6b-af82527375f9,1,,63,
e9bebfb0-8eeb-4a6a-b6d7-c835a389b1f5,1,,63,
dc4f8410-763d-43d2-b305-6fa5087f7f0c,1,,63,
4628b770-8f6b-476a-923d-ab3deabd78ea,1,,63,
8f7907bc-9a8e-4294-aa5c-4c4132e9fbbf,1,,63,
ba89ec30-e94c-42a6-beed-2995d2e2295f,1,,63,
738df7eb-e9dd-4e37-bb0f-8eacf5a9f6a9,1,,63,
b8671e7f-c4cb-4c52-8391-aa384ca00c91,1,,63,
737efa9a-6277-428d-8874-659973c52c42,0,28,28,This could be a -1
ae7ae417-63d9-4ee5-8b01-638f633b5257,0,38,38,Scottish lobbying transparency
1d6f4da5-4ad5-4bf3-809b-501b34afd7fd,1,,63,
19e12ea9-4efc-44a1-ae09-c84236f002ef,1,,63,
de6d85ec-7e4e-46e3-9021-04cda97f38c9,1,,63,
af59be39-ee22-440f-a69a-e5af7750b630,0,38,38,Democratic participation
1ea29fd4-4891-4162-b85a-c77fa122bbe5,0,14,14,Scottish independence referendum 
09bb3e59-21c6-4e04-bc02-1c93860f6946,1,,63,
c5451a03-564d-45cd-b3cd-37e592981cbe,0,38,38,Socio-economic impact of involving community in local government 
74c44a1f-2988-4497-b065-4196c8c8c193,1,,63,
21f76f73-a242-44c8-b18f-126289fe85f2,1,,62,
4bbf3436-fd10-4c75-9791-f5e98ab4411b,1,,62,
b5d9beda-5d59-4e26-89b3-cdc90d108524,1,,62,
68b5a403-bf30-43a1-bc08-02472abc49a5,1,,62,
2eac7144-dbe0-483a-b388-337c492496bd,1,,62,
d527210f-909a-411f-9424-f43bac039228,1,,62,
6046bfe7-5c00-4eff-aa7b-d93a66ea31e6,1,,62,
869808e2-d1c7-45f8-b6d9-53eb4aaf3d4f,1,,62,
ce30640a-3fa9-43f3-b807-625893ca12a0,1,,62,
d0d116e5-2191-4c38-90f4-b6b2536220a3,1,,62,
7989b974-480f-473c-a562-14c433c693bf,1,,62,
ab21c4a9-1c72-47b0-a570-411a136328c9,1,,62,
c3828c6f-1a7e-4c8b-afe5-707407b4d18c,1,,62,
6d4844e7-ebbd-490e-b630-e49b28208843,1,,62,
847d1191-7f25-46ba-a399-b481125edc8f,1,,62,
a060be77-b5c1-42a3-b0e1-e489f2b0050b,1,,61,
239bfe17-0fde-4478-9336-bc9d7a649851,1,,61,
03dddeb5-b44e-4d6e-970a-f490501ea6eb,1,,61,
f995fcf4-2449-4adb-b30c-afbd8409f804,1,,61,
c8596c1a-3a19-459c-985e-7b1d0cfbb870,1,,61,
24ce3545-2814-43e2-af9d-e275d4877d8b,1,,61,
2509eaca-4823-4b50-b737-aaa67d810d27,1,,61,
91d290c8-4642-42cb-8c26-07036192925e,1,,61,
483bc86e-8532-4079-a920-0dd8df2c92ee,1,,61,
31c20e81-b8fa-4a04-b5a3-273a2fa0838b,1,,61,
9d89d65e-811b-45fc-9c19-85e33814b1fc,1,,61,
983c2dbf-20b3-4ae1-85a7-b5e71ce0465e,1,,61,
7e5176cf-45c8-4a34-b59c-2689428c83b8,1,,61,
ef310506-88bf-443b-a47a-26f68c342177,0,43,43,Industrial connections across borders between Ireland and NI
fa9901e0-4b7c-431e-a625-6e6a26674322,0,2,2,Consumer behaviour profiling
cfaaa2ea-8ffe-4f7a-a23f-6b03d7df61cb,0,41,41,Sustainable practices in global cut-flower practices
a76f4ec0-cf2b-4518-99dc-99ced90b4a6c,1,,61,
7a1bb0e4-e84f-4594-842b-fec6bd99ebfd,0,5,5,Supporting sustainable businesses
6ee7c29d-2239-4761-b6a9-512cb7648724,0,22,22,Macroeconomic policy in sub-saharan africa
196860f5-2c02-4262-b2a9-771420fff0e3,0,2,2,Economics and supply chain stuff
476e62c1-6673-4fbf-a73d-7c19ed419e53,1,,61,
e252c361-b7d5-412f-8dc1-529e1a5031df,1,,61,
2d380047-7df8-4b69-87dc-eabc35e22e32,0,2,2,Sustainable practices in the haircare industry
006e90dd-d94e-42eb-925a-50ede968b52e,1,,61,
18c6f062-bcda-4137-9ed6-a63ef98ae933,0,10,10,Monetary history of West Africa
1357486f-1c0e-46fd-a720-d15350219d05,0,10,10,Digital preservation of Roman coin hoards
7b1620e2-5dc3-4f5d-adb1-e85403ee1e2c,0,65,65,Currency innovations - enconomics stuff
4bf7d714-f10a-48b1-b915-42a5a248a6b6,1,,60,
f649cbcf-9863-45b2-9215-7b031d357595,1,,60,
8011d4fe-4846-45cf-8970-7efdede46970,1,,60,
4f3df325-b5ec-4045-9431-7751d6195b23,1,,60,
97f794b2-c316-48c8-8331-f3dbd66d2f6f,1,,60,
e2318edb-638f-4b54-a8c5-5f141c71a2fc,1,,60,
0e632b4f-e2b8-40cd-9e7d-ba7441979647,1,,60,
4791d44c-76a4-46f4-a94c-d3bcebc7b3b2,1,,60,
c23a0e6d-3a66-4d37-aed3-1564da105a2c,1,,60,
5ea0b25a-aa3b-40d8-8e60-d1beddf64f67,1,,60,
70918238-c60f-48e6-b285-5ce6515d8e39,1,,60,
a3c37ce7-4502-42b3-89dc-71bcf8164518,1,,60,
fb438a3c-7f98-4d2e-9f6c-4974284544a8,1,,60,
3cb84e5b-3542-4a47-8448-042e5eff6d14,1,,60,
79826a90-622e-4b60-8848-070e25c0a123,1,,60,
b011bfca-86db-4d1c-8420-41a5e3c976ae,0,75,75,This about making Victorian literature and its cultural impact more accessible to the public
10cec7af-9591-4c93-a345-a8f9de4c314d,0,68,68,Development of film history in collaboration with audience who had experienced 1960s cinema culture first hand
ff8ea04f-8693-4018-ab96-7cb4c2e1894e,1,,60,
3717c087-8cda-4638-b172-4c2fbc92570d,1,,60,
18329f39-8d8d-4a04-b4ee-3b8c7169f7c5,1,,60,
eb8e8460-fbc0-4cde-af32-7e97d09b6a25,1,,60,
4fe7477a-4f5a-4858-bfe7-6d55218cce79,1,,60,
22aadcc5-4716-4ebb-ac37-4ec8ae19d19e,1,,60,
d4542cab-6412-48a0-a832-d4cd851ca7fb,1,,60,
0e1d40a8-f614-4975-b6fe-b0a9bb0493f7,1,,60,
674f4f56-deee-442f-9a88-13043f8133e6,1,,60,
bf2ef9eb-7806-4b8b-8291-41f7ee95de8f,1,,60,
7bde709b-21b2-4415-8ed8-55c942277d76,0,10,10,"I think this is more about access to archived material, but I could be wrong "
6398b541-4ae6-4e6d-8367-9a5c7e7b786f,1,,60,
302f8d3e-c143-4a7b-975e-93665f177a52,1,,60,
4c4ca9f6-4aaa-4a9f-b317-3c6ec89e39e4,1,,60,
ca885587-d3c0-4b90-a17d-35bc5053c3ac,1,,60,
a3a08781-cde0-4efb-a601-c7d67ee64f83,1,,60,
d34984d1-522d-4445-8b69-4e06a88140b9,1,,60,
9b14d012-550b-427f-8c62-e2a7731222e9,1,,60,
7dfaa050-387e-4e2d-ad77-7e4bd36883b6,1,,60,
0e279caa-522e-47f9-be71-81b1b840a0d1,0,37,37,Not sure if this should be here or in migrant integration and support
e5114572-5f6e-4c43-b37a-14e41d4a1f8c,0,30,30,This is local community focused with a bit local history and hertiage performance aspect
fc0d4ccf-64fd-4770-80ef-0de2c2450b19,0,7,7,This is about developing teaching practices 
937168f5-3806-417f-94e0-3c0fd5d66fb4,1,,60,"This could go in Cultural Capital, or it could be a miscellaneous"
114a9caa-f555-4182-bdd1-34ac08be5e9e,0,66,66,
3db59bf1-b8ca-4ee7-adcb-d04889c4ff42,0,66,66,
599338b2-0db4-4839-b635-dead1b795ce6,0,29,29,
95621727-c73a-4bff-9489-bbfb2914ab0a,1,,59,
75b62554-cd79-446c-8b5d-b2ab7bbf08b1,1,,59,
1fc51f6e-8b93-4393-8a60-e7b63701193f,0,45,45,International law - about recognising genocide
cdb24a1e-a4a4-48ac-aeab-ff6dc390aae0,1,,59,
697c9096-e82b-42a8-bf4a-73caafe52ff1,1,,59,
57043bf1-de64-4a2a-9e7c-0ba8a83e1267,0,17,17,Tackling Islamaphobia
59e6fe8d-a95e-431b-a1f1-68be8b6646d3,1,,59,
427ebb9d-d300-4473-8add-dc39648e2e64,0,21,21,About UK military policy in Iraq in the wake of ISIS 
00405dc2-df26-4779-8ac5-ddd9c0552848,1,,59,
b889e534-33d7-4f75-9ced-3f1aa2799ba3,1,,59,
fc7b6823-3864-4fcd-88c0-2c70ff69b87a,0,1,1,Exploring understandings and the place of Islam in the criminal justice system - will be changing name of topic 1 to cover criminal justice as the focus on violent crime makes it a bit too specific at the moment
14cbd84f-be71-460b-9c7f-80fd332b2efb,1,,59,
cea77466-ded3-4c06-a266-6ec9b0f6550d,1,,59,
97468c7c-9b48-4c87-8187-dd8ac00500a6,0,21,21,International military policies 
f7f2c18e-4239-4083-b3a1-ac760e4e5d84,0,21,21,Unarmed civilian peacekeeping
80442407-1da2-42b6-a0e5-8ff3bb8ccdaf,0,21,21,Military ethics and decision making
8b838f91-6942-4be3-b332-9335c621ecaf,1,,58,
b003d631-2237-411e-b443-ca44c820e684,1,,58,
58966841-cc89-454f-a284-e67bc0605db9,1,,58,
01921fd1-b46a-4ef3-9c50-9a2298160a9b,1,,58,
f97fa5c9-6e0d-438d-beb4-3ca27fae3cd1,1,,58,
0a94597d-56f7-456a-885a-80c9840f1869,1,,58,
10433e15-625a-4b60-a561-f151f28ff2be,1,,58,
147d377e-a646-4a46-9f29-169566e8590c,1,,58,
14690581-9980-4fe9-becd-f74031bf6c39,1,,58,
045bf1d9-b64d-4380-9200-f06470b0e2ca,1,,58,
aee88063-2698-405f-8cff-83544cc6888e,1,,58,
50643994-f151-4b33-8873-41809f466d9d,1,,58,
3e8c1e92-abb4-472f-a76b-cd1eaebc49ed,1,,58,
f9d0822b-8ff9-4fba-a5c9-0bbe8dc3f377,1,,58,
80d1f415-a22b-4fe7-af87-57b02b16167d,1,,58,
cbb82082-5a2c-40be-a26d-059a483573d2,0,76,76,Using literature to explore what it means to 'die well' 
15b5a2db-1250-40e6-8751-2691eb841034,0,11,11,Film exploring palliative care and death
faee6b59-6c2c-441e-a4fb-c0aa203e4885,0,76,76,Influential book on the experience of cancer patient 
3a33027f-a0e4-4e1d-bf82-13ac80a049e7,1,,58,
981841c4-556d-4d38-930a-abbbac716621,1,,58,
8be55c3f-054b-478f-a7b8-8bee09c9545b,0,23,23,"There's a lot of minority groups involved here, so I'm putting it in historic places as it all centres around the one historic site as the setting for all the outreach "
67ed3bc6-af5f-4edf-afa5-9beb659fbfa0,0,20,20,"Arab women's testimonies of having cancer to break taboo around cancer in arabic communities, facilitating a women's support network - not sure which healthcare or gender section to put this in"
76b1f32a-f715-41f2-8888-b509028c41d1,0,76,76,Celebrating a poet and their work on cancer and illness
5059a81d-f89f-47d9-8934-695f347fac42,0,46,46,"Poetry, grief and healing"
2e766ea0-ec55-4b9c-bac8-b5f15a73f147,0,11,11,Documentary film as palliative care
0487a317-a687-4248-8d30-8e701865c50a,1,,57,
dc266152-a2d0-41e1-987c-0297d9cc9019,1,,57,
a3a86a81-fad3-4251-b8c8-864a94948bae,1,,57,
725e7edf-ec62-440a-ab34-edbb45fba6c3,1,,57,
fd08a47f-6d90-4769-8be8-de373d08ea4b,1,,57,
d80c3b3c-6550-48f5-b4a8-8d1163f6a5e9,0,32,32,"This isn't really about digital technology, maybe better as something to do with healthcare training? "
f53b35fb-f354-4445-972d-19accb319b76,1,,57,
f396b68d-54f9-4106-a41f-911b098a0c14,1,,57,
96a05b73-2093-4289-88e5-62ab12296583,1,,57,
6d4581cf-2c5d-4834-892b-a648d7f64e68,1,,57,
8446d661-8c01-443c-8d98-67d1ab2309f8,1,,57,
d4d96c41-46f3-4a9a-a8a1-c2724422b1f0,1,,57,
9ae80a5f-492f-4d68-8979-aadf7aa2395e,1,,57,
b4ae60bb-bc97-4ec8-aa6b-a13be716db74,1,,57,
b5ab4ccc-d24e-42aa-8388-610e858ef4b6,1,,57,
05f521f0-b135-4ba5-b47d-47176e667559,0,60,60,"I'm putting this under art and performance for hertiage as it about ballet as a medium for commemorating WWII and engaging with the history, but it could also go in military history and commemoration "
a277bd2c-4d23-4ad3-bb65-e4af593f92ce,1,,57,
cec7d038-1cb4-4d5e-ac98-0b4d54481ae9,1,,57,
b9eb6a30-0e94-4908-8eed-61daeef29780,0,11,11,This fits better into documentary as it is about participation in doumentary creation
8d04d59b-716f-4f72-b29f-fe54cd91a14d,0,11,11,This is film production as part of prison rehabilitation and support 
664d6f8d-ebf4-4416-a0c3-3cc9aeae1300,1,,56,
756d96b2-fec9-4656-bcb7-dd8c7971c705,1,,56,
d5961110-e1ed-4e6c-8a19-90558f7d867c,1,,56,
baaa83ce-4334-484d-8a37-181c26688f60,1,,56,
78033deb-6e66-4fc4-ba56-4540aa08a32a,1,,56,
ee2da4dd-a157-4426-a0c1-881c88c5ad41,1,,56,
4357c935-5db8-4a56-aa0e-9ad797eebd3d,1,,56,
3d0a593f-d86b-49f2-96d9-e9d73a27ee25,1,,56,
f3b08ebc-677c-429d-8cf1-6e1eb4ee0811,1,,56,
a18863a0-0fe0-49fc-b20e-6c6f9647c559,1,,56,
2f603ede-52e4-4237-a4a4-86e968976a1b,1,,56,
7c570c11-5ef4-4866-a85f-10d9279e39a6,1,,56,
efbda8b8-961b-4ee9-a2e0-b5319dda5c01,0,22,22,
25ad8e47-6155-4953-8de8-ed9cee2e1d93,0,22,22,
1da54ed5-fe4c-4b97-9142-465c167fe0df,0,22,22,
5b4555d1-eb0b-43c9-93da-a0ccc2bea0fe,1,,56,
05e2d0ae-c2c3-4a71-95f4-f30821566e6e,1,,56,
c233f2d8-77f9-4e8e-adab-804334ef0cef,1,,56,
00dad479-39ef-4bb4-98b2-c2025440299c,0,7,7,
fb6e5385-67b8-4a1b-8beb-e10f411d0de7,0,65,65,
d86ce193-642f-4438-800f-9d773b9e86f8,1,,55,
7a0a5aba-e158-490b-80fe-c371c230b70b,1,,55,
f0e4abfb-b56f-420e-9882-ba58851cddf0,1,,55,
50be88ed-d879-47bf-ad62-d6633cb6c623,1,,55,
692702f4-fb01-4997-b1d1-1a66f4978e89,1,,55,
925b6838-b0d1-4290-912e-c351e0c04fa3,1,,55,
aafd8e6d-da4a-4100-a278-9a06022afde0,1,,55,
875ae601-fe22-4a7e-8fd4-422ce0848aa5,1,,55,
a36947e8-8ec2-48d4-bc26-f36e544eb8ab,1,,55,
837950ff-ae46-43be-9130-12d94d682d3f,1,,55,
fd43725f-4b75-4558-8d4a-30de1a9733e5,1,,55,
f065ce1f-6a75-4de3-96c1-46ab2cb8f46d,0,69,69,Community pharmacists to improve patient treatment adherence
a9d457f9-e4d4-42a4-a9ea-65a47cd26b75,1,,55,
0251e592-3955-4cb6-973c-1fdfb7ef6d48,1,,55,
14e8f61e-857d-4a49-9acd-8626d2a5bf91,1,,55,
74475849-1dd8-40e9-8b72-2cd4ad74285b,0,47,47,Change to blood donation and platelet stuff after discovery of transmission issues
0359fa2f-bf14-472f-8ddb-f026bf602745,1,,54,
4dfae673-f2ae-4796-9e9d-b14b97514bd4,1,,54,
2f9da07a-2d93-4a1e-9c77-18cd6e329d89,0,75,75,Public understanding of historic technological change 
2e65db71-f2db-4aaa-8023-795bc612c8ca,1,,54,
de5b9dec-4eef-443d-88b4-feff118138f4,1,,54,
4d76618f-cce6-468d-8328-7adaa40f0eec,1,,54,
c40e3bcd-e7dd-40a9-a5a4-cd08e9a72433,1,,54,
cc043f9c-e409-47bf-bf7f-d8eb8c1c9117,1,,54,
e4f95d1a-630f-43df-a1c4-c17332654f52,1,,54,
fd081a2c-f8e0-4852-88b4-dff233e88348,1,,54,
17e29604-7c5b-44b0-a3fb-499dd1d67aa0,0,44,44,Public understanding of burnout and fatigue - the history of human exhaustion and the context of our own age
f2577b71-7505-45b1-a63a-83c065cc9b82,1,,54,
e39e501a-2da7-41df-884a-b7e949f020d2,1,,54,
371f5cc5-fcd9-4da0-8e60-dd37416e6866,0,18,18,Women's history of the miners' strike
5aead5dd-5555-483a-9881-b165b9b42179,0,37,37,Safeguarding women and children refugees in Indonesia 
2b7fad83-7c31-407b-a17b-428dcd2b1bea,1,,54,
e13294bb-f3b7-45e6-9718-8fce8e16bd03,0,35,35,Public understanding of accelerated technological and social change
a98d3155-07ed-4ff8-b875-1bdd90a4c8c7,1,,53,
c9fe4b31-418e-435c-b591-5c2f9d45ef8c,1,,53,
e3bfc32e-dfa2-4064-8d0c-8a27c6689fd5,1,,53,
f7d3d000-8000-40cf-bbd1-414a24bd9749,1,,53,
b926f94e-6cae-40a2-825a-73d7fd702181,1,,53,
bafb3790-6c6a-4de8-8e9d-c14604853455,1,,53,
64818531-1fd3-4950-bcab-9889a13bab65,1,,53,Social prescribing - self-prescribing 
a3a9c94f-55ae-4de4-8352-814d17f354c9,1,,53,
293ec2b8-2965-4e71-80ff-8463c62075b8,1,,53,
b6655e0a-c7e3-4d34-8b89-b1088639f43e,1,,53,
39bbf7c4-7c17-4c66-8bd3-7190ece24e32,0,69,69,Social and healthcare funding
5e9a887c-f7c8-4a3e-acc9-35d1b19f9d19,1,,53,
cee35003-672d-4d46-a67d-06393e73a26a,1,,53,
3d52292d-0466-47e8-9a34-5873b16ad351,1,,53,
729d6ba7-d0bf-438d-b196-fb9731fa8909,1,,53,
0e41fd74-8bbb-4466-8516-1edd0314083b,0,56,56,Restoring public trust in insurance industry
ee384d66-d9be-4246-a625-3f303cfb0c97,1,,53,
336e29c5-4a96-4264-b6ae-98ff2338cf5b,1,,53,
1351e21a-25ff-4d4c-baea-d1d4798baca9,1,,52,
2329aa71-e2a3-4408-adc6-28f83ebea8e8,1,,52,
e23104c4-67ea-4a10-9827-d8b5e63492f0,1,,52,
a42eeb51-047a-45cc-a541-9839c147d661,1,,52,
5e07c251-d49a-4f87-ac9b-66f8e2d1afc1,1,,52,
3dd6ea86-bca9-412d-b5b4-79cdc4bddcc5,1,,52,
20a49ee1-35bf-4abe-b19b-973efa08d9d4,1,,52,
ec8aa4cc-30fa-4b4b-b803-f0084371cca1,1,,52,
fffe8ae7-a8db-4786-9e25-b020f856ab99,1,,52,
af95d707-8931-46ee-94cf-c71126214475,1,,52,
e5a65ab6-2bd9-400b-bf71-62f9fec01d65,1,,52,
c9ebb6d0-dd0b-4a99-ae9a-934ac4316cb7,1,,52,
09e6fb7a-5f23-469f-bc68-b8216b8bc849,1,,52,
d45eee59-538d-4ee8-a970-0b2e1f43e17d,1,,52,
a470099c-599f-4b29-a106-f795510f9861,1,,52,
c2a824f7-ccc1-4f26-995c-9e692d1bacdd,1,,52,
dc23d17a-6ee8-47d9-b239-a4ff1158b497,0,10,10,
d4fb3073-f530-4908-a4c3-f3b60d2b24de,0,19,19,Colonial history 
4cb8dfa2-49e5-4890-97e1-ed089ad5a4a9,1,,52,
5751fd79-180d-47fe-bd03-4369936fbb7b,1,,52,
20248a5d-9f94-4bf4-9380-5748b09c7f2d,0,29,29,Inclusive education and multilingualism for social mobility and better healthcare access
8841cf99-92ea-40c3-b157-db422da442d0,1,,52,
4871ac01-46b1-4e9c-a4b5-13663e107fa5,0,19,19,Colonial and slavery history 
df7f6056-d4f0-4c7e-a2fe-12e3c8a6267e,0,29,29,Equal opportunities in education for a specific disability
22ffed92-c199-42f4-bad9-0a3db2fbcf71,0,76,76,Getting creative writing published 
7613ef9c-8272-4fb7-8f96-c28b5cfd2684,1,,52,
adcff1c6-5631-426f-88d9-c53239752e4c,1,,52,Fits here with the change of topic name to include speech rather than dyslexia
40bf04cc-dd5a-46b0-b2fd-240c027b166c,0,75,75,"Fits best into the education and curricula topic, but definitely goes beyond that - we don't really have any topics that anthropology fits into comfortably"
f6e291b9-7064-4d6e-93c5-40f92dfa4b84,1,,52,
731217cf-841b-4875-bc3a-32e71cc9c597,1,,52,
