Key,Value
1570a8bc-2b59-418e-9c1a-be340406202f,"Titles: ,Mear, F., Wynne. A. and Hadziyiannakis, Y. \(2017\) ‘Choosing the right tools to support PFM reform – PFM Diagnostic Instruments PEFA’,Mear, F., Wynne, A. and Hadziyiannakis, Y. \(2018\) ‘Living up to the Busan Partnership for effective development co\-operation? Assessing Government Financial Systems World Conference on Business and Management’,Wynne, A. and Mear, F. \(2016\) ‘Government financial reporting: good practices from sub\-Saharan Africa’,Lan, B., Mear, F. and Huang. J. \(2017\) ‘New developments: China’s debt transparency and the case of urban construction investment bonds’,Mear, F. and Werner, R. \(2020\) ‘Subsidiarity as secret of success: “Hidden Champion” SMEs and subsidiarity as winning HRM configuration in interdisciplinary case studies’"
ea4d50c3-bb5e-4079-a19f-8759b64df3b3,",Taylor O., et al. \(inc. Todd, M.C., Kniveton, D.R.\) \(2019\) Co\-producing Approaches to Forecast\-based Early Action for Drought and Floods in Kenya,Visman, E., et al. \(inc. Kniveton, D.R.\), \(2019\). AMMA\-2050: Combining Scenario Games, Participatory Modelling and Theatre Forums to Co\-produce Climate Information for Medium\-term Planning,Kilavi, M. et al. \(inc. Todd, M.C.\) \(2018\) Extreme rainfall and flooding over central Kenya including Nairobi city during the 'long rains' season 2018: Causes, predictability and potential for early warning and actions,Barrett et al. \(inc. Rowhani, P.\) \(2020\) Forecasting vegetation condition for drought early warning systems in pastoral communities in Kenya ,Kniveton, D.R., et al. \(2015\) Dealing with uncertainty: integrating local and scientific knowledge of the climate and weather,Cuthbert, M.O., et al. \(inc. Todd, M.C. and Shamsudduha, M\) \(2019\) Observed controls on resilience of groundwater to climate variability in sub\-Saharan Africa,Ayeb\-Karlsson, et al., \(inc. Kniveton, D.R.\) \(2019\) Embracing uncertainty: A discursive approach to understanding pathways for climate adaptation in Senegal,,Titles: ,Co-producing Approaches to Forecast-based Early Action for Drought and Floods in Kenya,AMMA-2050: Combining Scenario Games, Participatory Modelling and Theatre Forums to Co-produce Climate Information for Medium-term Planning,Extreme rainfall and flooding over central Kenya including Nairobi city during the 'long rains' season 2018: Causes, predictability and potential for early warning and actions,Forecasting vegetation condition for drought early warning systems in pastoral communities in Kenya ,Dealing with uncertainty: integrating local and scientific knowledge of the climate and weather,Observed controls on resilience of groundwater to climate variability in sub-Saharan Africa,Embracing uncertainty: A discursive approach to understanding pathways for climate adaptation in Senegal"
7a83ba10-95d8-432d-8d58-f02db7ebd8a4,"\(included in REF2\).,,Titles: ,For-Wards ,Make each face a living note ,Ceol don Bhéal Bocht ,Karembeu's Guide to the Complete Defensive Midfielder ,Hawaii Hawaii Hawaii ,Salt Interventions"
57b05a02-6049-4d99-8e55-507a7e4ba3ec,"Titles: ,Victoria Donovan, “Vitannia z Iuzivki\! Listuvannia britans’kikh migrantiv ta priv’iazanist’ do mistsia v industrial’nomu landshafti Donbasu v kin. XIX – poch. XX st.,” ,Victoria Donovan and Stefhan Caddick, “From Wales to Ukraine: The Hughesovka Story.”"
305ad589-db77-46ae-af64-a182ca59aebd,"Improved formulation of travelling fires and application to concrete and steel structures,Computational analysis of thermal and structural failure criteria of a multi-storey steel frame exposed to fire,Model parameter sensitivity and benchmarking of the explicit dynamic solver of LS-DYNA for structural analysis in case of fire,On the blast resistance of laminated glass,Reaction forces of laminated glass windows subject to blast loads,Determining material response for Polyvinyl Butyral (PVB) in blast loading situations,,Count: 6"
f7b44310-ac21-44cc-9ea3-48b4aa7768b2,"Titles: ,,Po Yang et al.: Lifelogging Data Validation Model for Internet of Things enabled Healthcare System,Zhao X et al.: A linear logic approach to the composition of RESTful web services,V. Schetinin et al.: Bayesian averaging over decision tree models ,Muhammad Kamran Abbasi and Ingo Frommholz: Cluster-based polyrepresentation as science modelling approach for information retrieval,T. Lv et al.: Physical Detection of Misbehavior in Relay Systems With Unreliable Channel State Information,E. Liu and W. Ren: Performance Analysis of a Generalized and Autonomous DRX Scheme"
7461fa70-0f8d-4b8c-aa40-169671cd0ee9,"Titles ,The Continental Divide? Economic Exposure to Brexit in Regions and Countries on both sides of the Channel ,Interregional Inequalities and UK Sub-National Governance Responses to Brexit,The Implications of Brexit for UK and EU Regional Competitiveness,UK Analysts’ and Policymakers’ Perspectives on Brexit: Challenges, Priorities and Opportunities for Sub-National Areas,Low-skilled employment in a new immigration regime: challenges and opportunities for business transitions,Quality and flexibility performance trade-offs between lean and agile manufacturing firms in the automotive industry,Regions in a time of pandemic"
c9c2009b-5e0c-4ee5-8414-f4dda81285ef,"Titles: ,The role of e\-service quality management in the delivery of business value,An analysis of the factors affecting the adoption of the Internet in the UK retail sector,Retailer adoption of the Internet: implications for retail marketing,Exploring the drivers, scope and success of ecommerce strategies in the UK retail sector,An empirical study of the uptake of performance measurement by Internet retailers,The future of retailing: from physical to digital"
7ec2e6fa-3abe-4c01-a02c-625dccb9712e,"Titles: ,Political Parties and Power: A Theoretical Framework ,The Concept of Power in the Analysis of Organisations with Social and Political Goals ,Taking up the baton? New campaigning organisations and the enactment of representative functions ,Le Tea Party Français: the Bonnets Rouges, the Tea Party and mirror movements of grassroot protest ,Conceptualising Party Driven Movements"
73a36da6-b575-4951-a5a6-0c82a9ee6a54,"Criminal Law, Philosophy and Public Health Practice ,Public Health Law: Ethics, Governance and Regulation ,Public Health Ethics in Practice: A Background Paper on Public Health Ethics for the UK Public Health Skills and Knowledge Framework ,Impacting Health Outcomes through Advanced Public Health Qualifications and Professional Education"
482f48a6-6b58-4d9b-83ac-19b77af60db1,"The Political Uses of Expert Knowledge: Immigration Policy and Social Research,Comparing the Political Functions of Independent Commissions: The Case of UK Migrant Integration Policy,Knowledge, Legitimation and the Politics of Risk: The Functions of Research in Public Debates on Migration,Ideas and Agency in Immigration Policy: A Discursive Institutionalist Approach,Theorizing Migration: Is There a Third Way?,Choices Ahead: Approaches to Lower Skilled Labour Migration after Brexit"
49e44c7d-5c1b-4885-b7f2-61eea86af4fb,"Titles,,The role of multiple glacier outburst floods in proglacial landscape evolution: The 2010 Eyjafjallajökull eruption, Iceland,Interannual surface evolution of an Antarctic blue-ice moraine using multi-temporal DEMs,Characterisation of Recent Debris Flow Activity at the Rest and Be Thankful, Scotland,Landslides Triggered by Storm Desmond at the A83 Rest and be Thankful, Scotland Panoramic Photography as a Potential Monitoring Tool,Drift-dependent changes in iceberg size-frequency distributions ,Innovative monitoring strategies for managing hazardous slopes"
3c6a5e6e-e15d-4f9b-b1b2-d95a7817ad38,"Titles,,Better monitoring for better impact management: the local socio-economic impacts of constructing Sizewell B nuclear power station,Monitoring and auditing the local socio-economic and environmental impacts of the early-stage construction of Hinkley Point C nuclear power station, UK,Guidance on assessing the local socio-economic impacts of Offshore Wind Farms,Environmental and Social Management Plans,Large Energy Projects and Community Benefits Agreements—Some experience from the UK,Making communities safer from crime: an undervalued element in impact assessment,Introduction to Environmental Impact Assessment"
87a5238e-f370-457c-a754-0b693bf1d968,",Higher Education and Business Engagement ,Workplace Flexibility Practices in SMEs: Relationship and Performance via Redundancies, Absenteeism and Financial Turnover ,Moving from Conceptual Ambiguity to Operational Clarity: Employability, Enterprise and Entrepreneurship in Higher Education ,In Whose Interest? Exploring Care Ethics within Transformative Learning ,Productivity in Central Lancashire ,Leading Small Business: Business Growth through Leadership Development"
5e2b5955-6da9-48fc-b6e2-3954909e86ad,"[<ins>http://eprints.lincoln.ac.uk/37677/1/PROP_INFINITE_NORM_HAUSDORFF_SPECTRA_FINAL_VERSION_25_FEBRUARY_2019_PRE_PRINT_VERSION.pdf</ins>](http://eprints.lincoln.ac.uk/37677/1/PROP_INFINITE_NORM_HAUSDORFF_SPECTRA_FINAL_VERSION_25_FEBRUARY_2019_PRE_PRINT_VERSION.pdf),,Titles: ,Almost Engel finite and profinite groups ,Locally finite groups containing a 2-element with Chernikov centralizer ,Finite groups and Lie rings with an almost fixed-point-free automorphism of order 2^n ,From generating series to polynomial congruences ,A product for permutation groups and topological groups ,A pro-p group with infinite normal Hausdorff spectra"
885b8065-06c8-4e62-8ae3-2533c5375c86,"Efficient, halide free synthesis of new, low cost ionic liquids: 1,3-dialkylimidazolium salts containing methyl- and ethyl-sulfate anions,Small angle neutron diffraction from 1,3-dimethylimidazolium chloride,Influence of chloride, water, and organic solvents on the physical properties of ionic liquids,Desulfurisation of oils using ionic liquids: selection of cationic and anionic components to enhance extraction efficiency,An ionic liquid process for mercury removal from natural gas,Mercury capture on a supported chlorocuprate(II) ionic liquid adsorbent studied using operando synchrotron X-ray absorption spectroscopy"
4e6a75f3-55ef-430d-a8b9-8787beb3b5d7,"Titles: ,Strategic Reframing: The Oxford Scenario Planning Approach,Using scenario planning to reshape strategy,Strategic Planning in Turbulent Environments: A Social Ecology Approach to Scenarios,Strategic reframing as a multi-level process enabled with scenario research,Plausibility and probability in scenario planning,The aesthetics of storytelling as a technology of the plausible"
129613fe-10de-4c4f-a1c7-4f578fa0fe81,"Supported publications  and  above.,,Sculptural biographies in an anthropological collection: Mrs Milward’s Indian ‘types’ ,Sculpting the network: recognizing Marguerite Milward's sculptural legacy,Buddha’s word: The life of books in Tibet & beyond,Decolonial re\-enactments? Facing and re\-facing colonial histories in collecting ‘Another India’,Assembling bodies: Art, science & imagination,Another India: Explorations and expressions of indigenous South Asia"
